name,input_path,output_path,status,used_meshfix,error,vertices_before,faces_before,watertight_before,winding_before,euler_before,volume_before,components_before,degenerate_removed,tiny_components_removed,vertices_after,faces_after,watertight_after,winding_after,euler_after,volume_after,components_after
PDEL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PDEL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PDEL.stl,ok,False,,19776,6592,False,True,6592,6.470249672080963e-05,6592,0,0,3298,6592,True,True,2,6.470249672080963e-05,
ALML,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ALML.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ALML.stl,ok,False,,12096,4032,False,True,4032,7.014164563644229e-05,4032,0,0,2018,4032,True,True,2,7.014164563644229e-05,
IL2VL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL2VL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/IL2VL.stl,ok,False,,7872,2624,False,True,2624,9.399224040271301e-06,2624,0,0,1314,2624,True,True,2,9.399224040271301e-06,
CEPDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPDR.stl,ok,False,,12096,4032,False,True,4032,1.2564338514866165e-05,4032,0,0,2018,4032,True,True,2,1.2564338514866165e-05,
ASGR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASGR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASGR.stl,ok,False,,11712,3904,False,True,3904,1.5660130941550753e-05,3904,0,0,1954,3904,True,True,2,1.5660130941550753e-05,
OLLR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLLR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLLR.stl,ok,False,,14016,4672,False,True,4672,1.596942360518594e-05,4672,0,0,2338,4672,True,True,2,1.596942360518594e-05,
IL2DR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL2DR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/IL2DR.stl,ok,False,,8256,2752,False,True,2752,1.8685846800521656e-05,2752,0,0,1378,2752,True,True,2,1.8685846800521656e-05,
AFDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AFDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AFDR.stl,ok,False,,13248,4416,False,True,4416,1.6401489110086767e-05,4416,0,0,2210,4416,True,True,2,1.6401489110086767e-05,
CEPVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPVR.stl,ok,False,,10944,3648,False,True,3648,1.01412878274995e-05,3648,0,0,1826,3648,True,True,2,1.01412878274995e-05,
ASJR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASJR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASJR.stl,ok,False,,14400,4800,False,True,4800,1.6846424667076184e-05,4800,0,0,2402,4800,True,True,2,1.6846424667076184e-05,
AQR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AQR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AQR.stl,ok,False,,14016,4672,False,True,4672,1.0551225216244784e-05,4672,0,0,2338,4672,True,True,2,1.0551225216244784e-05,
IL2DL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL2DL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/IL2DL.stl,ok,False,,8256,2752,False,True,2752,1.8685871094907298e-05,2752,0,0,1378,2752,True,True,2,1.8685871094907298e-05,
BAGL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/BAGL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/BAGL.stl,ok,False,,11712,3904,False,True,3904,1.5370323034842633e-05,3904,0,0,1954,3904,True,True,2,1.5370323034842633e-05,
CEPVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPVL.stl,ok,False,,10944,3648,False,True,3648,1.0141291422594752e-05,3648,0,0,1826,3648,True,True,2,1.0141291422594752e-05,
ADEL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADEL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADEL.stl,ok,False,,12480,4160,False,True,4160,1.1522306209509027e-05,4160,0,0,2082,4160,True,True,2,1.1522306209509027e-05,
FLPL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/FLPL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/FLPL.stl,ok,False,,18240,6080,False,True,6080,2.5306028096981452e-05,6080,0,0,3042,6080,True,True,2,2.5306028096981452e-05,
ADLL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADLL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADLL.stl,ok,False,,13248,4416,False,True,4416,1.475473773809837e-05,4416,0,0,2210,4416,True,True,2,1.475473773809837e-05,
ASHL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASHL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASHL.stl,ok,False,,13632,4544,False,True,4544,1.6009489724739153e-05,4544,0,0,2274,4544,True,True,2,1.6009489724739153e-05,
AWBL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AWBL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AWBL.stl,ok,False,,13632,4544,False,True,4544,1.4586919822954687e-05,4544,0,0,2274,4544,True,True,2,1.4586919822954687e-05,
AFDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AFDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AFDL.stl,ok,False,,13248,4416,False,True,4416,1.640146377985257e-05,4416,0,0,2210,4416,True,True,2,1.640146377985257e-05,
ADFL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADFL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADFL.stl,ok,False,,13248,4416,False,True,4416,1.6366860719683063e-05,4416,0,0,2210,4416,True,True,2,1.6366860719683063e-05,
ASEL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASEL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASEL.stl,ok,False,,16704,5568,False,True,5568,1.7323510387129194e-05,5568,0,0,2786,5568,True,True,2,1.7323510387129194e-05,
AWCL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AWCL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AWCL.stl,ok,False,,14784,4928,False,True,4928,1.585505712843205e-05,4928,0,0,2466,4928,True,True,2,1.585505712843205e-05,
ASJL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASJL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASJL.stl,ok,False,,14400,4800,False,True,4800,1.684645640460714e-05,4800,0,0,2402,4800,True,True,2,1.684645640460714e-05,
CEPDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPDL.stl,ok,False,,12096,4032,False,True,4032,1.256435382941199e-05,4032,0,0,2018,4032,True,True,2,1.256435382941199e-05,
ASIL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASIL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASIL.stl,ok,False,,14784,4928,False,True,4928,1.5746980421025992e-05,4928,0,0,2466,4928,True,True,2,1.5746980421025992e-05,
ASKL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASKL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASKL.stl,ok,False,,13632,4544,False,True,4544,1.621533395669161e-05,4544,0,0,2274,4544,True,True,2,1.621533395669161e-05,
ASGL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ASGL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ASGL.stl,ok,False,,11712,3904,False,True,3904,1.566013758302358e-05,3904,0,0,1954,3904,True,True,2,1.566013758302358e-05,
AWAL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AWAL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AWAL.stl,ok,False,,13632,4544,False,True,4544,1.6246675306232897e-05,4544,0,0,2274,4544,True,True,2,1.6246675306232897e-05,
OLLL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLLL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLLL.stl,ok,False,,14016,4672,False,True,4672,1.596940407942051e-05,4672,0,0,2338,4672,True,True,2,1.596940407942051e-05,
IL2L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/IL2L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/IL2L.stl,ok,False,,8256,2752,False,True,2752,1.2583065478629e-05,2752,0,0,1378,2752,True,True,2,1.2583065478629e-05,
OLQsoVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQsoVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLQsoVR.stl,ok,False,,3264,1088,False,True,1088,1.0289477091032836e-05,1088,0,0,546,1088,True,True,2,1.0289477091032836e-05,
ILsoVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILsoVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILsoVR.stl,ok,False,,2880,960,False,True,960,5.218280846763936e-06,960,0,0,482,960,True,True,2,5.218280846763936e-06,
XXXR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/XXXR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/XXXR.stl,ok,False,,3648,1216,False,True,1216,6.548534443450072e-06,1216,0,0,610,1216,True,True,2,6.548534443450072e-06,
OLLsoR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLLsoR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLLsoR.stl,ok,False,,5184,1728,False,True,1728,9.9835793420555e-06,1728,0,0,866,1728,True,True,2,9.9835793420555e-06,
ILsoR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILsoR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILsoR.stl,ok,False,,3648,1216,False,True,1216,7.512999833008579e-06,1216,0,0,610,1216,True,True,2,7.512999833008579e-06,
AMsoR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AMsoR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AMsoR.stl,ok,False,,3648,1216,False,True,1216,1.0852358039405787e-05,1216,0,0,610,1216,True,True,2,1.0852358039405787e-05,
PHso1R,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHso1R.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHso1R.stl,ok,False,,5184,1728,False,True,1728,5.690479855852943e-06,1728,0,0,866,1728,True,True,2,5.690479855852943e-06,
PHso2R,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHso2R.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHso2R.stl,ok,False,,4416,1472,False,True,1472,7.048482810984159e-06,1472,0,0,738,1472,True,True,2,7.048482810984159e-06,
PHso2L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHso2L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHso2L.stl,ok,False,,4416,1472,False,True,1472,7.048597722195582e-06,1472,0,0,738,1472,True,True,2,7.048597722195582e-06,
PHso1L,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHso1L.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHso1L.stl,ok,False,,5184,1728,False,True,1728,5.690485088368384e-06,1728,0,0,866,1728,True,True,2,5.690485088368384e-06,
ADEsoL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADEsoL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADEsoL.stl,ok,True,,5760,1920,False,True,1920,-1.349069713941799e-06,1920,0,0,960,1920,True,True,0,1.3490697139417997e-06,
AMsoL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AMsoL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AMsoL.stl,ok,False,,3648,1216,False,True,1216,1.0852344320543564e-05,1216,0,0,610,1216,True,True,2,1.0852344320543564e-05,
ILsoDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILsoDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILsoDR.stl,ok,False,,3264,1088,False,True,1088,9.25954802255145e-06,1088,0,0,546,1088,True,True,2,9.25954802255145e-06,
ADEsoR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADEsoR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADEsoR.stl,ok,True,,5760,1920,False,True,1920,-1.312167689260405e-06,1920,0,0,960,1920,True,True,0,1.3121676892604035e-06,
CEPsoVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPsoVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPsoVR.stl,ok,False,,4416,1472,False,True,1472,4.525685273619805e-06,1472,0,0,738,1472,True,True,2,4.525685273619805e-06,
CEPsoDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPsoDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPsoDR.stl,ok,False,,5184,1728,False,True,1728,5.499850536049973e-06,1728,0,0,866,1728,True,True,2,5.499850536049973e-06,
OLQsoDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQsoDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLQsoDR.stl,ok,False,,3264,1088,False,True,1088,9.476367651558071e-06,1088,0,0,546,1088,True,True,2,9.476367651558071e-06,
ILsoVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILsoVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILsoVL.stl,ok,False,,2880,960,False,True,960,5.218284974369098e-06,960,0,0,482,960,True,True,2,5.218284974369098e-06,
OLQsoVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQsoVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLQsoVL.stl,ok,False,,3264,1088,False,True,1088,1.0289471211479052e-05,1088,0,0,546,1088,True,True,2,1.0289471211479052e-05,
ILsoL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILsoL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILsoL.stl,ok,False,,3648,1216,False,True,1216,7.512985768920601e-06,1216,0,0,610,1216,True,True,2,7.512985768920601e-06,
ILsoDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILsoDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILsoDL.stl,ok,False,,3264,1088,False,True,1088,9.259543443886646e-06,1088,0,0,546,1088,True,True,2,9.259543443886646e-06,
OLQsoDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQsoDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLQsoDL.stl,ok,False,,3264,1088,False,True,1088,9.47635918825858e-06,1088,0,0,546,1088,True,True,2,9.47635918825858e-06,
XXXL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/XXXL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/XXXL.stl,ok,False,,3648,1216,False,True,1216,6.5485339556038884e-06,1216,0,0,610,1216,True,True,2,6.5485339556038884e-06,
OLLsoL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLLsoL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLLsoL.stl,ok,False,,5184,1728,False,True,1728,9.98359625797571e-06,1728,0,0,866,1728,True,True,2,9.98359625797571e-06,
CEPsoDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPsoDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPsoDL.stl,ok,False,,5184,1728,False,True,1728,5.499866393367416e-06,1728,0,0,866,1728,True,True,2,5.499866393367416e-06,
CEPsoVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPsoVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPsoVL.stl,ok,False,,4416,1472,False,True,1472,4.525674272765024e-06,1472,0,0,738,1472,True,True,2,4.525674272765024e-06,
OLQshVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQshVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLQshVR.stl,ok,False,,5568,1856,False,True,1856,6.100380769165279e-06,1856,0,0,930,1856,True,True,2,6.100380769165279e-06,
ILshVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILshVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILshVR.stl,ok,False,,3648,1216,False,True,1216,6.091147730080744e-06,1216,0,0,610,1216,True,True,2,6.091147730080744e-06,
OLLshR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLLshR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLLshR.stl,ok,False,,5184,1728,False,True,1728,1.0002955903371061e-05,1728,0,0,866,1728,True,True,2,1.0002955903371061e-05,
ILshR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILshR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILshR.stl,ok,False,,5568,1856,False,True,1856,5.548053249006454e-06,1856,0,0,930,1856,True,True,2,5.548053249006454e-06,
AMshR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AMshR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AMshR.stl,ok,False,,8640,2880,False,True,2880,2.0084421649317088e-05,2880,0,0,1442,2880,True,True,2,2.0084421649317088e-05,
PHshR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHshR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHshR.stl,ok,False,,2880,960,False,True,960,4.277582872313195e-06,960,0,0,482,960,True,True,2,4.277582872313195e-06,
PHshL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/PHshL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/PHshL.stl,ok,False,,2880,960,False,True,960,4.27757826486955e-06,960,0,0,482,960,True,True,2,4.27757826486955e-06,
OLQshDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/OLQshDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/OLQshDR.stl,ok,False,,5184,1728,False,True,1728,1.4342554413925509e-05,1728,0,0,866,1728,True,True,2,1.4342554413925509e-05,
CEPshVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPshVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPshVR.stl,ok,False,,9792,3264,False,True,3264,5.5046314709294304e-05,3264,0,0,1634,3264,True,True,2,5.5046314709294304e-05,
CEPshDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/CEPshDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/CEPshDR.stl,ok,False,,9792,3264,False,True,3264,5.7506242765158265e-05,3264,0,0,1634,3264,True,True,2,5.7506242765158265e-05,
ILshDR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILshDR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILshDR.stl,ok,False,,4032,1344,False,True,1344,1.0909806536925124e-05,1344,0,0,674,1344,True,True,2,1.0909806536925124e-05,
ADEshR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADEshR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADEshR.stl,ok,False,,9600,3200,False,True,3200,1.9551127763934132e-06,3200,0,0,1600,3200,True,True,0,1.9551127763934132e-06,
ADEshL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADEshL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADEshL.stl,ok,False,,6528,2176,False,True,2176,1.889332931594963e-06,2176,0,0,1088,2176,True,True,0,1.889332931594963e-06,
ILshVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ILshVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ILshVL.stl,ok,False,,3648,1216,False,True,1216,6.091372634424538e-06,1216,0,0,610,1216,True,True,2,6.091372634424538e-06,
